CP_Hotellist;
Grouped by Tier, URI and Query;
;
URI;Query
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20181020&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=11937&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180510&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=0&orderBy=LP&selectedTransport=CgJWUxIDTU1BGgNDSFEgCCoECPqTAjICNDE6AUU%3D
/boka-resa;QueryDepID=2785&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190227&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,8,3&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=278&QueryDepDate=20181231&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,42,42,8&QueryUnits=0
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=0&QueryResID=267&QueryDepDate=20180617&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C13&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180620&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C8%2C9&QueryUnits=0
/boka-resa;QueryDepID=2795&QueryCtryID=65&QueryAreaID=0&QueryResID=262&QueryDepDate=20180703&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C15&QueryUnits=0&selectedTransport=CgJWUxIDVlhPGgNQTUkgCCoECPSUAjICMjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180701&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&filter=false&orderBy=LP&selectedTransport=CgJWUxIDQVJOGgNBWVQgCCoECOKUAjICNzI6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNBWVQgCCoECOKUAjICNzI6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180519&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=0&QueryResID=183&QueryDepDate=20180524&QueryDur=15&CategoryId=2&QueryRoomAges=|42&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180910&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180511&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2783&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180616&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C8%2C10&QueryUnits=1&selectedTransport=CgJWUxIDT1JCGgNDSFEgCCoECMaUAjICNzE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=60&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180620&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=25&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180809&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,15,17&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=16&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180722&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,8,13&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180621&QueryDur=15&CategoryId=2&QueryRoomAges=|42,7&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20180622&QueryDur=8&CategoryId=2&QueryRoomAges=|42,13&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180714&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,1,4&QueryUnits=1
/boka-resa;QueryDepID=2771&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180803&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,2,4&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180627&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2793&QueryCtryID=65&QueryAreaID=0&QueryResID=259&QueryDepDate=20180915&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2769&QueryCtryID=65&QueryAreaID=0&QueryResID=296&QueryDepDate=20181005&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,9&QueryUnits=1
/boka-resa;QueryDepID=2775&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180506&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=71&QueryAreaID=0&QueryResID=215&QueryDepDate=20180915&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2774&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180807&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C14%2C16&QueryUnits=1&orderBy=LP&selectedTransport=CgJWUxIDS0xSGgNQTUkgCCoECLqVAjICMjE6AUU%3D
/boka-resa;QueryDepID=2795&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180514&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,10,11&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=16&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180617&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,4,15&QueryUnits=1
/boka-resa;QueryDepID=2779&QueryCtryID=65&QueryAreaID=0&QueryResID=227&QueryDepDate=20181102&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=32&QueryAreaID=0&QueryResID=221&QueryDepDate=20180510&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=302&QueryDepDate=20181124&QueryDur=22&CategoryId=2&QueryRoomAges=|42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180811&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180728&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=25&QueryAreaID=0&QueryResID=297&QueryDepDate=20181206&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNIUkcgCCoECJ6XAjICNDE6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNIUkcgCCoECJ6XAjICNDE6AUU%3D
/boka-resa;QueryDepID=2787&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180428&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,17,10,8&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=32&QueryAreaID=83879&QueryResID=0&QueryDepDate=20180624&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C15&QueryUnits=0&orderBy=LP
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180617&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&firstDisplayed=CgJWUxIDQVJOGgNKU0kgCCoECMaUAjICNzE6AUU%3D&selectedTransport=CgJWUxIDQVJOGgNSSE8gCCoECMaUAjICNzE6AUU%3D/StaticContent/web/common/img/ios114-00.png?v=285
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180620&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNDSFEgCCoECM6UAjICNDE6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNSSE8gCCoECMyUAjICMzI6AUU%3D
/boka-resa;QueryDepID=2779&QueryCtryID=65&QueryAreaID=0&QueryResID=246&QueryDepDate=20181123&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C10&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180826&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=1&selectedTransport=CgJWUxIDQ1BIGgNBWVQgCCoECNKVAjICNzE6AUU%3D
/boka-resa;QueryDepID=2770&QueryCtryID=71&QueryAreaID=0&QueryResID=215&QueryDepDate=20180602&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=0&QueryResID=288&QueryDepDate=20180906&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180612&QueryDur=8&CategoryId=2&QueryRoomAges=|42,8,8&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180820&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,1,3&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=244&QueryDepDate=20180623&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C8%2C7%2C3&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNMUEEgCCoECNqUAjICMzE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180505&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,1&QueryUnits=0
/boka-resa;QueryDepID=2773&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180906&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,1,5&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=71&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180512&QueryDur=8&CategoryId=2&QueryRoomAges=|42&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180630&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180616&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C11%2C13&QueryUnits=0&firstDisplayed=CgJWUxIDTU1BGgNBWVQgCCoECMSUAjICNjE6AUU%3D&selectedTransport=CgJWUxIDTU1BGgNMQ0EgCCoECMiUAjICMTE6AUU%3D
/boka-resa;QueryDepID=11937&QueryCtryID=71&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180728&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,3,3,7&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180602&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDR09UGgNSSE8gCCoECKqUAjICNzE6AUU%3D&orderBy=LP&firstDisplayed=CgJWUxIDR09UGgNBWVQgCCoECKiUAjICNjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=25&QueryAreaID=0&QueryResID=37781&QueryDepDate=20181024&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=99&QueryResID=0&QueryDepDate=20180712&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,2,3&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180711&QueryDur=8&CategoryId=2&QueryRoomAges=|42,14,15&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=71&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180714&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,16,11&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=30&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181102&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C11%2C13&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=313&QueryDepDate=20180501&QueryDur=5&CategoryId=2&CategoryFilterId=17&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180603&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=183&QueryDepDate=20180719&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,6,2&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180704&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&orderBy=LP&selectedTransport=CgJWUxIDQ1BIGgNIRVIgCCoECOqUAjICNDE6AUU%3D&filter=false&filterValue=ai%2Cpool&firstDisplayed=CgJWUxIDQ1BIGgNSSE8gCCoECOiUAjICMzI6AUU%3D
/boka-resa;QueryDepID=2583&QueryCtryID=32&QueryAreaID=0&QueryResID=101686&QueryDepDate=20180723&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,2,8&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180428&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=32262&QueryResID=0&QueryDepDate=20180610&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,1,4&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180907&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=167&QueryDepDate=20180715&QueryDur=8&CategoryId=2&QueryRoomAges=|42,17,17&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=77371&QueryResID=0&QueryDepDate=20180609&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,0&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180518&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C8%2C8&QueryUnits=0&orderBy=LP&firstDisplayed=CgJWUxIDR09UGgNQTUkgCCoECIqUAjICNTE6AUU%3D&selectedTransport=CgJWUxIDR09UGgNQTUkgCCoECIqUAjICNTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=99&QueryResID=0&QueryDepDate=20180531&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180710&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C8%2C10&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=32&QueryAreaID=0&QueryResID=263&QueryDepDate=20180716&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C12%2C10&QueryUnits=0&orderBy=LP
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180528&QueryDur=8&CategoryId=2&QueryRoomAges=|42,8,8&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180726&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C6%2C3&QueryUnits=1&firstDisplayed=CgJWUxIDQVJOGgNDSFEgCCoECJSVAjICNDE6AUU%3D&selectedTransport=CgJWUxIDQVJOGgNDSFEgCCoECJSVAjICNDE6AUU%3D
/boka-resa;QueryDepID=2769&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181116&QueryDur=22&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2774&QueryCtryID=32&QueryAreaID=0&QueryResID=339&QueryDepDate=20180516&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C7%2C6&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180717&QueryDur=8&CategoryId=2&QueryRoomAges=|42,17,17&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20180713&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,13&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180615&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C11%2C15&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNQTUkgCCoECMKUAjICNTE6AUU%3D&orderBy=HGR&firstDisplayed=CgJWUxIDQVJOGgNQTUkgCCoECMKUAjICNTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=83879&QueryResID=0&QueryDepDate=20180616&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C10&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=54906&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181227&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&orderBy=HR
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180606&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDR09UGgNDSFEgCCoECLKUAjICNDE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=108&QueryResID=0&QueryDepDate=20180531&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C2&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=71&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180512&QueryDur=8&CategoryId=2&QueryRoomAges=|42,8&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=99&QueryResID=0&QueryDepDate=20180531&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=139&QueryResID=0&QueryDepDate=20180627&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C2%2C5&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180614&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C1%2C10&QueryUnits=1&orderBy=HR
/boka-resa;QueryDepID=11937&QueryCtryID=71&QueryAreaID=0&QueryResID=299&QueryDepDate=20180915&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,42,3,5&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180625&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,8,11,2&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180612&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&orderBy=LP
/boka-resa;QueryDepID=2788&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180801&QueryDur=8&CategoryId=2&QueryRoomAges=|42,16&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180907&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&selectedTransport=CgJWUxIDR09UGgNMQ0EgCCoECPCVAjICMTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180810&QueryDur=8&CategoryId=2&QueryRoomAges=|42,17&QueryUnits=0
/boka-resa;QueryDepID=2795&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180911&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2774&QueryCtryID=32&QueryAreaID=0&QueryResID=203&QueryDepDate=20180516&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,7,6&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=246&QueryDepDate=20180523&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&imageGallery=99281
/boka-resa;QueryDepID=2774&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180909&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=20&QueryAreaID=80035&QueryResID=0&QueryDepDate=20180725&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180630&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=203&QueryDepDate=20180704&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,17,17&QueryUnits=1
/boka-resa;QueryDepID=2793&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180528&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,7,10&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180427&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42,13,15&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=22&QueryAreaID=0&QueryResID=208&QueryDepDate=20180611&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=25&QueryAreaID=34001&QueryResID=0&QueryDepDate=20181025&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C14&QueryUnits=0&imageGallery=7734
/boka-resa;QueryDepID=2770&QueryCtryID=71&QueryAreaID=0&QueryResID=215&QueryDepDate=20180528&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180617&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&selectedTransport=CgJWUxIDQ1BIGgNGTkMgCCoECMiUAjICMTE6AUU%3D&orderBy=HGR&imageGallery=300816
/boka-resa;QueryDepID=2788&QueryCtryID=8376&QueryAreaID=0&QueryResID=37639&QueryDepDate=20190129&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2769&QueryCtryID=65&QueryAreaID=0&QueryResID=296&QueryDepDate=20190419&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,9&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180814&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42,42,42,6&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180727&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,1&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=108&QueryResID=0&QueryDepDate=20180625&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C2&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190102&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,10,12&QueryUnits=0
/boka-resa;QueryDepID=11937&QueryCtryID=20&QueryAreaID=0&QueryResID=80057&QueryDepDate=20180901&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180624&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5,7&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180613&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C5%2C6&QueryUnits=0&selectedTransport=CgJWUxIDR09UGgNIRVIgCCoECMCUAjICNDE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180711&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=25&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180823&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&orderBy=HGR
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180626&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C2%2C4&QueryUnits=1&firstDisplayed=CgJWUxIDQ1BIGgNQTUkgCCoECNiUAjICMjI6AUU%3D&selectedTransport=CgJWUxIDQ1BIGgNQTUkgCCoECNiUAjICMjI6AUU%3D&orderBy=LP
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=0&QueryResID=288&QueryDepDate=20180531&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180428&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=0&QueryResID=172&QueryDepDate=20180630&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=40753&QueryResID=0&QueryDepDate=20180610&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,1,4&QueryUnits=0
